"glyph_id","char","status","note","form"
"941","趣","confirmed","visual/context 趣味","full"
"1038","善","confirmed","visual/context 善意/最善","full"
"1175","買","confirmed","visual/context 買いかぶる/買い出し","full"
"1299","麗","confirmed","visual/context 華麗/美辞麗句","full"
"1315","墟","confirmed","visual/context 廃墟","full"
"1321","隕","confirmed","visual/context 隕石","full"
"1354","唱","confirmed","visual/context 唱える","full"
"1369","鈍","confirmed","visual/context 鈍い/鈍く","full"
"1406","往","confirmed","visual/context 往生/往生際","full"
"1436","髪","confirmed","visual/context 弁髪刀/間一髪","full"
"1510","訴","confirmed","bitmap-corrected 2026-09-17 (seed 従): ROM tile shows 訴; context 下に直訴/強烈に訴える","full"
"1581","沌","confirmed","visual/context 混沌","full"
"1583","微","confirmed","visual/context 軽微","full"
"1622","芝","confirmed","visual/context 芝居","full"
"1733","暮","confirmed","visual/context 暮らし","full"
"1782","酒","confirmed","visual/context 酒びたり","full"
"1798","瞳","confirmed","visual/context 瞳","full"
"1911","罰","confirmed","visual/context 処罰/罰として/罰を与える/罰則","full"
"200","'","confirmed","visual/context I'm/DON'T/BURNIN'","half"
"274","c","confirmed","visual/context Check/Space/Voice","half"
"275","d","confirmed","visual/context do/Canned/Wandering","half"
"280","l","confirmed","visual/context planetary/Silent","half"
"283","p","confirmed","visual/context Space/planetary/Super","half"
"493","吾","confirmed","visual/context 北条真吾","full"
"511","浪","confirmed","visual/context 浪花十三","full"
"574","岸","confirmed","visual/context 大西洋岸/海岸","full"
"997","慎","confirmed","visual/context 謹慎/慎重","full"
"1212","弊","confirmed","visual/context 疲弊","full"
"1233","傍","confirmed","visual/context 傍受/傍観","full"
"1362","珍","confirmed","visual/context 珍しい","full"
"1403","鋭","confirmed","visual/context 最新鋭/精鋭","full"
"1432","典","confirmed","visual/context 宝華教典","full"
"1435","牌","confirmed","visual/context 十二王方牌大車輪","full"
"1441","宝","confirmed","visual/context 宝華教典","full"
"1484","京","confirmed","visual/context 北京","full"
"1495","咲","confirmed","visual/context 花が咲く/咲かせる","full"
"1534","廉","confirmed","visual/context 破廉恥","full"
"1560","蹴","confirmed","visual/context 蹴散らす","full"
"1604","宿","confirmed","visual/context 宿命/宿る","full"
"1626","染","confirmed","visual/context 染まる/感染/汚染","full"
"1699","賊","confirmed","visual/context 逆賊","full"
"1761","寒","confirmed","visual/context 寒い/寒冷化","full"
"1768","劇","confirmed","visual/context 劇的/悲劇","full"
"1771","候","confirmed","visual/context 候補","full"
"1775","鎖","confirmed","visual/context 復讐の鎖/閉鎖","full"
"1779","詩","confirmed","bitmap-corrected 2026-09-17 (seed 罪): ROM tile shows 詩; context のある詩でね/詩人なん","full"
"1805","訪","confirmed","visual/context 訪れた悪夢","full"
"1884","捷","confirmed","bitmap-corrected 2026-09-17 (seed 剣): ROM tile shows 捷; context 天王捷破斬/格天王捷破斬","full"
"1903","臓","confirmed","visual/context 心臓","full"
"490","田","confirmed","visual/context ギャリソン時田/レミー島田","full"
"741","肝","confirmed","visual/context 肝に銘じる","full"
"817","掲","confirmed","visual/context 掲げる","full"
"889","昨","confirmed","visual/context 昨日","full"
"1000","辛","confirmed","visual/context 辛気くさい","full"
"1041","祖","confirmed","visual/context 祖国/先祖","full"
"1106","徴","confirmed","visual/context 象徴","full"
"1131","吐","confirmed","visual/context 吐く/吐き出す","full"
"1197","婦","confirmed","visual/context 夫婦/婦女子/婦人","full"
"1282","洋","confirmed","visual/context 大西洋/太平洋","full"
"288","y","confirmed","visual/context planetary/you/Silent Eye","half"
"504","曽","confirmed","bitmap-corrected 2026-09-17 (seed 戸): ROM tile shows 曽; context 木曽アキラ/当の木曽アキラ","full"
"618","妖","confirmed","visual/context 妖精","full"
"672","陰","confirmed","visual/context 草葉の陰/陰から支える","full"
"687","横","confirmed","visual/context 横取り/横にいる/横になる","full"
"784","競","confirmed","visual/context 競争/小競り合い","full"
"803","謹","confirmed","visual/context 不謹慎/謹慎","full"
"814","群","confirmed","visual/context 群がる/一群","full"
"853","垢","confirmed","bitmap-corrected 2026-09-17 (seed 知): ROM tile shows 垢; context の爪の垢でも/無垢なる従","full"
"856","慌","confirmed","visual/context 慌てる","full"
"968","哨","confirmed","bitmap-corrected 2026-09-17 (seed 警): ROM tile shows 哨; context 国軍の哨戒ルー/哨戒任務","full"
"987","譲","confirmed","visual/context 譲渡/譲歩/譲れない","full"
"1002","甚","confirmed","visual/context 甚大","full"
"1044","創","confirmed","visual/context 創設期","full"
"1059","蔵","confirmed","visual/context 兜十蔵博士","full"
"1076","帯","confirmed","visual/context 国境地帯/一帯","full"
"1125","添","confirmed","visual/context 巻き添え/付き添い","full"
"1132","塗","confirmed","visual/context 血塗られた/塗った","full"
"1240","埋","confirmed","visual/context 埋葬/埋められた/埋めこまれた","full"
"1241","枚","confirmed","visual/context 始末書1枚/一枚上手","full"
"1316","彗","confirmed","visual/context 赤い彗星","full"
"1335","頑","confirmed","visual/context 頑張る/頑丈","full"
"1337","旗","confirmed","visual/context 白旗/旗色","full"
"1349","寂","confirmed","visual/context 寂しい/寂しがる","full"
"1364","締","confirmed","visual/context 引き締める/締めつけ","full"
"1370","縄","confirmed","visual/context 一筋縄","full"
"1375","皮","confirmed","visual/context 皮肉","full"
"1413","穴","confirmed","visual/context 風穴/墓穴","full"
"1428","陀","confirmed","visual/context 南無阿弥陀仏/曼陀羅","full"
"1444","翼","confirmed","visual/context 左翼/光翼/天使の翼","full"
"1449","曼","confirmed","visual/context 曼陀羅","full"
"1451","榴","confirmed","visual/context 200mm榴弾砲","full"
"1467","阿","confirmed","visual/context 南無阿弥陀仏","full"
"1469","羽","confirmed","visual/context 羽根/天使の羽","full"
"1500","写","confirmed","visual/context 写真","full"
"1503","昇","confirmed","visual/context 上昇/昇る/飛竜昇雲","full"
"1509","節","confirmed","visual/context 予測/関節/節操/使節団","full"
"1518","悩","confirmed","visual/context 悩ませる/悩む","full"
"1525","仏","confirmed","visual/context 南無阿弥陀仏","full"
"1531","弥","confirmed","visual/context 南無阿弥陀仏","full"
"1532","矢","confirmed","bitmap-corrected 2026-09-17 (seed 撃): ROM tile shows 矢; context 一矢で仕留/この一矢にかけ","full"
"1543","擬","confirmed","visual/context 模擬戦闘","full"
"1549","憩","confirmed","visual/context 休憩","full"
"1558","習","confirmed","visual/context 自習室/見習う","full"
"1575","竹","confirmed","visual/context 天に竹林","full"
"1578","丁","confirmed","visual/context 丁重/長丁場/符丁","full"
"1585","粉","confirmed","visual/context 粉々/粉砕","full"
"1586","柄","confirmed","visual/context 手柄/間柄","full"
"1628","嘆","confirmed","visual/context 嘆き/嘆かわしい","full"
"1678","辞","confirmed","visual/context 美辞麗句/辞任","full"
"1680","叔","confirmed","bitmap-corrected 2026-09-17 (seed 御): ROM tile shows 叔; context 叔父様と","full"
"1685","剰","confirmed","bitmap-corrected 2026-09-17 (seed 酷): ROM tile shows 剰; context 力で過剰な支配/過剰な軍事","full"
"1696","礎","confirmed","visual/context 基礎","full"
"1701","妥","confirmed","visual/context 妥当","full"
"1717","悼","confirmed","visual/context 悼む/哀悼","full"
"1723","版","confirmed","visual/context 出版物/パワーアップ版/簡易版","full"
"1727","符","confirmed","visual/context 終止符/符丁","full"
"1731","癖","confirmed","visual/context 口癖/操縦癖","full"
"1737","妄","confirmed","visual/context 妄想/迷妄","full"
"1748","狡","confirmed","bitmap-corrected 2026-09-17 (seed 残): ROM tile shows 狡; context 力と狡猾さだ","full"
"1749","猾","confirmed","bitmap-corrected 2026-09-17 (seed 虐): ROM tile shows 猾; context 力と狡猾さだ","full"
"1756","雲","confirmed","visual/context 暗雲/雲泥/飛竜昇雲","full"
"1760","角","confirmed","visual/context 角/角度","full"
"1765","幾","confirmed","visual/context 幾度","full"
"1766","窮","confirmed","visual/context 窮地","full"
"1784","巡","confirmed","visual/context 巡洋艦/堂々巡り","full"
"1787","千","confirmed","bitmap-corrected 2026-09-17 (seed 現): ROM tile shows 千; context 千代錦/千代錦も","full"
"1790","即","confirmed","visual/context 即刻/即答/即座","full"
"1804","匹","confirmed","bitmap-corrected 2026-09-17 (seed 隻): ROM tile shows 匹; context 匹ごとき/匹残って","full"
"1813","峙","confirmed","bitmap-corrected 2026-09-17 (seed 決): ROM tile shows 峙; context 国に対峙するだ/対峙してい","full"
"1834","祭","confirmed","visual/context 血祭り","full"
"1883","刹","confirmed","bitmap-corrected 2026-09-17 (seed 喉): ROM tile shows 刹; context 羅刹刃/格羅刹刃","full"
"1897","講","confirmed","visual/context 講じる","full"
"1902","巣","confirmed","visual/context クモの巣","full"
"1912","侮","confirmed","visual/context 侮る/侮辱","full"
"1917","凰","confirmed","visual/context 鳳凰光覇","full"
"1923","（量","confirmed","bitmap-checked 2026-09-18: spacing compound tile 1 of 3 for （量グレート） (1923-1925); joined text checked in t00_02609/02610/03938/03939; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1924","グレ","confirmed","bitmap-checked 2026-09-18: spacing compound tile 2 of 3 for （量グレート） (1923-1925); joined text checked in t00_02609/02610/03938/03939; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1925","ート）","confirmed","bitmap-checked 2026-09-18: spacing compound tile 3 of 3 for （量グレート） (1923-1925); joined text checked in t00_02609/02610/03938/03939; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1926","（グ","confirmed","bitmap-checked 2026-09-18: spacing compound tile 1 of 3 for （グレート） (1926-1928); joined text checked in t00_02592/02613/03921/03942; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1927","レー","confirmed","bitmap-checked 2026-09-18: spacing compound tile 2 of 3 for （グレート） (1926-1928); joined text checked in t00_02592/02613/03921/03942; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1928","ト）","confirmed","bitmap-checked 2026-09-18: spacing compound tile 3 of 3 for （グレート） (1926-1928); joined text checked in t00_02592/02613/03921/03942; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1929","（マ","confirmed","bitmap-checked 2026-09-18: spacing compound tile 1 of 3 for （マジンガー） (1929-1931); joined text checked in t00_02607/03936; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1930","ジン","confirmed","bitmap-checked 2026-09-18: spacing compound tile 2 of 3 for （マジンガー） (1929-1931); joined text checked in t00_02607/03936; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1931","ガー）","confirmed","bitmap-checked 2026-09-18: spacing compound tile 3 of 3 for （マジンガー） (1929-1931); joined text checked in t00_02607/03936; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1932","（ミ","confirmed","bitmap-checked 2026-09-18: spacing compound tile 1 of 3 for （ミネルバ） (1932-1934); joined text checked in t00_02608/03937; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1933","ネル","confirmed","bitmap-checked 2026-09-18: spacing compound tile 2 of 3 for （ミネルバ） (1932-1934); joined text checked in t00_02608/03937; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1934","バ）","confirmed","bitmap-corrected 2026-09-18 (seed バＸ）): spacing compound tile 3 of 3 for （ミネルバ） (1932-1934); joined text checked in t00_02608/03937; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile); the tile draws バ, ゛ and ）only: the game label is （ミネルバ） without the X of the robot name ミネルバX","compound"
"1944","ダブ","confirmed","bitmap-checked 2026-09-18: spacing compound tile 1 of 5 for ダブルバーニングファイヤー (1944-1948); joined text checked in t00_02592/02607/02608/02609 and the 格…P menu forms; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile); pixel-identical to 1949","compound"
"1945","ルバー","confirmed","bitmap-corrected 2026-09-18 (seed ルバ): spacing compound tile 2 of 5 for ダブルバーニングファイヤー (1944-1948); joined text checked in t00_02592/02607/02608/02609 and the 格…P menu forms; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1946","ニン","confirmed","bitmap-corrected 2026-09-18 (seed ーニ): spacing compound tile 3 of 5 for ダブルバーニングファイヤー (1944-1948); joined text checked in t00_02592/02607/02608/02609 and the 格…P menu forms; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1947","グファ","confirmed","bitmap-corrected 2026-09-18 (seed ング): spacing compound tile 4 of 5 for ダブルバーニングファイヤー (1944-1948); joined text checked in t00_02592/02607/02608/02609 and the 格…P menu forms; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1948","イヤー","confirmed","bitmap-corrected 2026-09-18 (seed ファイヤー): spacing compound tile 5 of 5 for ダブルバーニングファイヤー (1944-1948); joined text checked in t00_02592/02607/02608/02609 and the 格…P menu forms; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1949","ダブ","confirmed","bitmap-checked 2026-09-18: spacing compound tile 1 of 5 for ダブルライトニングバスター (1949-1953); joined text checked in t00_02593/02610/02613 and the 格…P menu forms; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile); pixel-identical to 1944","compound"
"1950","ルライト","confirmed","bitmap-corrected 2026-09-18 (seed ルラ): spacing compound tile 2 of 5 for ダブルライトニングバスター (1949-1953); joined text checked in t00_02593/02610/02613 and the 格…P menu forms; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1951","ニン","confirmed","bitmap-corrected 2026-09-18 (seed イト): spacing compound tile 3 of 5 for ダブルライトニングバスター (1949-1953); joined text checked in t00_02593/02610/02613 and the 格…P menu forms; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1952","グバ","confirmed","bitmap-corrected 2026-09-18 (seed ニング): spacing compound tile 4 of 5 for ダブルライトニングバスター (1949-1953); joined text checked in t00_02593/02610/02613 and the 格…P menu forms; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1953","スター","confirmed","bitmap-corrected 2026-09-18 (seed バスター): spacing compound tile 5 of 5 for ダブルライトニングバスター (1949-1953); joined text checked in t00_02593/02610/02613 and the 格…P menu forms; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1958","鳳","confirmed","visual/context 鳳凰光覇","full"
"2012","吉","confirmed","visual/context 不吉/吉報","full"
"2017","坑","confirmed","visual/context 坑道","full"
"354","橋","confirmed","visual/context 艦橋/橋を渡る","full"
"409","励","confirmed","visual/context 激励/励む/督励","full"
"469","牧","confirmed","visual/context 牧葉ひかる","full"
"721","較","confirmed","visual/context 比較的","full"
"789","挟","confirmed","visual/context 差し挟む/挟撃","full"
"1017","盛","confirmed","visual/context 盛り上がり/盛大","full"
"1045","倉","confirmed","visual/context 倉庫","full"
"1088","旦","confirmed","visual/context 一旦","full"
"1091","綻","confirmed","visual/context 破綻","full"
"1162","濃","confirmed","visual/context ミノフスキー粒子濃度/濃い","full"
"1170","拝","confirmed","visual/context 拝見","full"
"1183","般","confirmed","visual/context 一般人/一般兵/一般的","full"
"1201","腐","confirmed","visual/context 腐敗/腐心/腐った","full"
"1252","免","confirmed","visual/context 免じて/免れる","full"
"1254","猛","confirmed","visual/context 猛攻/猛き闘気/勇猛","full"
"1260","夜","confirmed","visual/context 今夜/夜も眠れぬ/夜明け前","full"
"1307","露","confirmed","visual/context 露骨/露払い/露呈","full"
"1317","戮","confirmed","visual/context 殺戮","full"
"1334","緩","confirmed","visual/context 緩む/緩める/緩衝材","full"
"1342","狐","confirmed","visual/context 女狐","full"
"1345","巧","confirmed","visual/context 巧妙/巧みに","full"
"1359","惜","confirmed","visual/context 出し惜しみ/名残り惜しい","full"
"1376","尾","confirmed","visual/context 追尾/艦尾/首尾","full"
"1377","漂","confirmed","visual/context 漂う/漂流","full"
"1382","奮","confirmed","visual/context 奮い立たせる/奮戦","full"
"1385","便","confirmed","visual/context 不便/便乗","full"
"1410","隔","confirmed","visual/context 隔壁/遠隔","full"
"1424","酔","confirmed","bitmap-corrected 2026-09-17 (seed 狂): ROM tile shows 酔; context 酔うな/酔舞","full"
"1437","汎","confirmed","visual/context 汎用/汎用性","full"
"1442","棒","confirmed","bitmap-corrected 2026-09-17 (seed 剛): ROM tile shows 棒; context 金棒/金棒型ビー","full"
"1474","箇","confirmed","visual/context 箇所","full"
"1488","犬","confirmed","visual/context 負け犬/犬死に","full"
"1489","献","confirmed","visual/context 貢献","full"
"1491","貢","confirmed","visual/context 年貢/貢献","full"
"1519","八","confirmed","visual/context 八つ裂き/八部","full"
"1522","秒","confirmed","visual/context 秒前","full"
"1527","奉","confirmed","visual/context 信奉/信奉者","full"
"1536","炸","confirmed","visual/context 炸裂","full"
"1542","亀","confirmed","visual/context 亀裂","full"
"1567","尋","confirmed","visual/context 尋常","full"
"1570","舌","confirmed","visual/context 舌をかむ","full"
"1573","舵","confirmed","visual/context 舵/面舵","full"
"1574","誕","confirmed","visual/context 誕生","full"
"1588","鳴","confirmed","visual/context 鳴る/鳴らせ/悲鳴","full"
"1602","倖","confirmed","bitmap-corrected 2026-09-17 (seed 運): ROM tile shows 倖; context ては僥倖なのだ/僥倖だと","full"
"1611","犯","confirmed","visual/context 犯罪/犯している","full"
"1617","僥","confirmed","bitmap-corrected 2026-09-17 (seed 幸): ROM tile shows 僥; context っては僥倖なの/僥倖だと","full"
"1640","依","confirmed","visual/context 依頼/依然","full"
"1647","懐","confirmed","visual/context 懐疑的/懐かしがる","full"
"1649","該","confirmed","visual/context 当該/該当","full"
"1657","戯","confirmed","visual/context 戯れ言","full"
"1660","挙","confirmed","visual/context 選挙/一挙/掲げる","full"
"1663","傾","confirmed","visual/context 傾く/傾いて","full"
"1669","肯","confirmed","visual/context 肯定","full"
"1675","刷","confirmed","bitmap-corrected 2026-09-17 (seed 絞): ROM tile shows 刷; context 刷り込み","full"
"1688","衰","confirmed","visual/context 衰退","full"
"1711","弔","confirmed","visual/context 弔い合戦","full"
"1713","頂","confirmed","visual/context 頂点/頂きます","full"
"1719","毒","confirmed","visual/context 気の毒/毒ガス","full"
"1720","曇","confirmed","visual/context 曇らせる/曇りのない","full"
"1743","律","confirmed","visual/context 律する/律義","full"
"1754","偉","confirmed","visual/context 偉大","full"
"1758","黄","confirmed","bitmap-corrected 2026-09-17 (seed 煉): ROM tile shows 黄; context 人類の黄昏の光/黄昏","full"
"1762","患","confirmed","visual/context 患者","full"
"1774","昏","confirmed","bitmap-corrected 2026-09-17 (seed 獄): ROM tile shows 昏; context 類の黄昏の光景/黄昏","full"
"1777","災","confirmed","visual/context 災難/災害","full"
"1780","侍","confirmed","visual/context 侍従","full"
"1786","植","confirmed","visual/context 移植","full"
"1792","暖","confirmed","bitmap-corrected 2026-09-17 (seed 温): ROM tile shows 暖; context ろ体も暖まって/この暖かさ","full"
"1801","如","confirmed","visual/context 突如/如く","full"
"1809","夕","confirmed","visual/context 夕陽","full"
"1821","暇","confirmed","visual/context 暇/休暇","full"
"1831","肩","confirmed","visual/context 肩を並べる/肩を持つ/細い肩","full"
"1889","宴","confirmed","visual/context 宴会","full"
"1899","劫","confirmed","bitmap-corrected 2026-09-17 (seed 遠): ROM tile shows 劫; context 永劫の/永劫の時を","full"
"1900","盾","confirmed","visual/context 盾/矛盾","full"
"1905","庁","confirmed","bitmap-corrected 2026-09-17 (seed 府): ROM tile shows 庁; context 政庁や人々/政庁や","full"
"1913","封","confirmed","visual/context 封鎖/封じる/封じこめる","full"
"1918","咆","confirmed","mr-blade scenario title/context 最後の咆哮","full"
"2015","携","confirmed","bitmap-corrected 2026-09-17 (seed 絡): ROM tile shows 携; context 連携も考え/連携をとっ","full"
"2016","敬","confirmed","visual/context 敬意/尊敬","full"
"2018","恒","confirmed","visual/context 恒久/恒星旅行","full"
"2030","折","confirmed","visual/context へし折る/折れる","full"
"273","b","confirmed","visual/context orbit/Liberation","half"
"277","f","confirmed","visual/context of/from","half"
"278","g","confirmed","visual/context go/Fight/Wandering","half"
"285","s","confirmed","visual/context Supersonic/Eyes","half"
"286","u","confirmed","visual/context you/Supersonic","half"
"1618","喝","confirmed","bitmap-corrected 2026-09-17 (seed 問): ROM tile shows 喝; context 喝ッ/恫喝ともと","full"
"1670","克","confirmed","visual/context 克服","full"
"1681","縮","confirmed","visual/context 縮小","full"
"1682","述","confirmed","visual/context 述べる","full"
"1686","飾","confirmed","visual/context 飾り/着飾る","full"
"1689","澄","confirmed","visual/context 澄んだ/研ぎ澄ます","full"
"1706","只","confirmed","visual/context 真っ只中","full"
"1707","鍛","confirmed","visual/context 鍛える","full"
"1718","灯","confirmed","bitmap-corrected 2026-09-17 (seed 路): ROM tile shows 灯; context 誘導灯をつけ/誘導灯か","full"
"1736","矛","confirmed","visual/context 矛先/矛盾","full"
"1755","烏","confirmed","visual/context 烏合の衆","full"
"1763","憾","confirmed","visual/context 遺憾","full"
"1799","匿","confirmed","visual/context 秘匿","full"
"1806","冒","confirmed","visual/context 冒険","full"
"1819","塩","confirmed","visual/context 手塩にかける","full"
"1827","菊","confirmed","visual/context ひな菊","full"
"1838","沼","confirmed","visual/context 泥沼の戦争","full"
"1844","壮","confirmed","visual/context 壮健","full"
"1848","泰","confirmed","bitmap-corrected 2026-09-17 (seed 寧): ROM tile shows 泰; context みの安泰を得て","full"
"1852","唐","confirmed","visual/context 唐突","full"
"1855","洞","confirmed","visual/context 洞察/空洞","full"
"1856","濡","confirmed","bitmap-corrected 2026-09-17 (seed 疲): tile shows 氵+需; used once in song text t06_00005","full"
"1867","飽","confirmed","visual/context 飽きる/聞き飽きた","full"
"1877","恫","confirmed","bitmap-corrected 2026-09-17 (seed 訪): ROM tile shows 恫; context 恫喝とも/ーへの恫喝は","full"
"1882","錦","confirmed","bitmap-corrected 2026-09-17 (seed 人): ROM tile shows 錦; context 千代錦/千代錦もよろ","full"
"1895","朽","confirmed","visual/context 朽ち果てる","full"
"1956","隅","confirmed","visual/context 隅々/片隅","full"
"1981","飼","confirmed","visual/context 飼い犬","full"
"1986","診","confirmed","visual/context 先生の診察を受けてる","full"
"1991","兆","confirmed","mr-blade scenario corpus/context 危険な兆候が見えたら","full"
"2001","泡","confirmed","mr-blade scenario corpus/context 一泡吹かせてやれるぜ","full"
"2013","凶","confirmed","visual/context 凶暴/凶弾","full"
"2014","仰","confirmed","visual/context 指示を仰がねば/仰ごう","full"
"2022","叱","confirmed","visual/context お叱り","full"
"2025","淑","confirmed","visual/context 紳士淑女","full"
"2028","紳","confirmed","mr-blade scenario corpus/context 紳士淑女","full"
"2029","崇","confirmed","visual/context 崇高","full"
"2035","呈","confirmed","visual/context 露呈","full"
"2042","吠","confirmed","visual/context 遠吠え/吠える","full"
"2047","（前）","confirmed","bitmap-corrected 2026-09-17 (seed 前): single tile draws 前 inside parentheses; scenario title suffix, e.g. OZ分裂 （前）","compound"
"2048","（中）","confirmed","bitmap-corrected 2026-09-17 (seed 中): single tile draws 中 inside parentheses; scenario title suffix, e.g. アクシズの攻防 （中）","compound"
"2049","（後）","confirmed","bitmap-corrected 2026-09-17 (seed 後): single tile draws 後 inside parentheses; scenario title suffix, e.g. OZ分裂 （後）","compound"
"2051","凱","confirmed","visual/context 風に響く勝利の凱歌","full"
"2052","歌","confirmed","visual/context 風に響く勝利の凱歌","full"
"2056","膜","confirmed","visual/context 弁膜/人工弁膜","full"
"681","沿","confirmed","mr-blade scenario corpus+visual/context 沿岸部","full"
"1104","著","confirmed","mr-blade scenario corpus+visual/context 著しく低下","full"
"1178","薄","confirmed","mr-blade scenario corpus+visual/context 手薄","full"
"1393","裸","confirmed","mr-blade scenario corpus+visual/context 裸同然","full"
"1594","迂","confirmed","mr-blade scenario corpus+visual/context 迂回","full"
"1623","渋","confirmed","mr-blade scenario corpus+visual/context 苦渋","full"
"1652","寛","confirmed","mr-blade scenario corpus+visual/context 寛大","full"
"1690","寸","confirmed","mr-blade scenario corpus+visual/context 寸法","full"
"1700","堕","confirmed","mr-blade scenario corpus+visual/context 堕落","full"
"1714","徒","confirmed","mr-blade scenario corpus+visual/context 徒党","full"
"1747","焉","confirmed","mr-blade scenario corpus+visual/context 野望の終焉","full"
"1794","昼","confirmed","mr-blade scenario corpus+visual/context 昼寝","full"
"1796","摘","confirmed","mr-blade scenario corpus+visual/context 指摘","full"
"1814","拗","confirmed","mr-blade scenario corpus+visual/context 執拗","full"
"1822","菓","confirmed","mr-blade scenario corpus+visual/context お茶菓子","full"
"1828","享","confirmed","mr-blade scenario corpus+visual/context 享受","full"
"1893","館","confirmed","mr-blade scenario corpus+visual/context 博物館","full"
"1963","芽","confirmed","mr-blade scenario corpus+visual/context 争いの芽","full"
"1965","刈","confirmed","mr-blade scenario corpus+visual/context 刈り取る","full"
"1980","擦","confirmed","mr-blade scenario corpus+visual/context 摩擦熱","full"
"2003","摩","confirmed","mr-blade scenario corpus+visual/context 摩擦熱","full"
"2031","曾","confirmed","mr-blade scenario corpus+visual/context 未曾有","full"
"1691","姓","confirmed","bitmap-corrected 2026-09-17 (seed 署): ROM tile shows 姓; context 姓名ヲ述/リアン姓を名乗","full"
"1864","勉","confirmed","visual/context 勉強","full"
"2055","症","confirmed","visual/context 心臓弁膜症","full"
"1454","酔舞","confirmed","visual 14x14 ligature/context 酔舞・再現江湖デッドリーウェーブ","compound"
"1455","再現","confirmed","visual 14x14 ligature/context 酔舞・再現江湖デッドリーウェーブ","compound"
"1456","江湖","confirmed","visual 14x14 ligature/context 酔舞・再現江湖デッドリーウェーブ","compound"
"1457","流派","confirmed","visual 14x14 ligature/context 流派東方不敗石破天驚拳","compound"
"1458","東方","confirmed","visual 14x14 ligature/context 流派東方不敗石破天驚拳","compound"
"1459","不敗","confirmed","visual 14x14 ligature/context 流派東方不敗石破天驚拳","compound"
"1778","札","confirmed","visual/context 切り札","full"
"1785","祥","confirmed","visual/context 発祥の地","full"
"1791","卓","confirmed","visual/context 卓抜","full"
"1797","土","confirmed","visual/context 土の下/領土","full"
"1802","繁","confirmed","visual/context 繁栄","full"
"1811","緑","confirmed","visual/context 緑の大地/緑あふるる","full"
"1842","粋","confirmed","visual/context 純粋","full"
"1851","泥","confirmed","visual/context 泥沼/雲泥の差","full"
"1862","評","confirmed","visual/context 評価","full"
"1869","銘","confirmed","visual/context 正真正銘/肝に銘じる","full"
"1908","塔","confirmed","visual/context 金字塔/砲塔","full"
"1910","肌","confirmed","visual/context 肌で感じる/鳥肌/お肌","full"
"1920","遙","confirmed","bitmap-corrected 2026-09-17 (seed 遥): ROM tile shows 遙; context よりも遙かな昔/もっと遙かな昔","full"
"1922","喉","confirmed","visual/context 喉元","full"
"2011","丸","confirmed","visual/context 一丸となって","full"
"2023","囚","confirmed","visual/context 虜囚","full"
"2024","汁","confirmed","visual/context 苦汁","full"
"2032","則","confirmed","visual/context 原則/罰則","full"
"2041","乏","confirmed","visual/context 窮乏","full"
"2044","毛","confirmed","visual/context 不毛/毛頭ない","full"
"2045","猶","confirmed","visual/context 一刻の猶予","full"
"403","醒","confirmed","visual/context 醒めない/覚醒","full"
"514","江","confirmed","visual/context 神江宇宙太/再現江湖","full"
"683","煙","confirmed","bitmap-corrected 2026-09-17 (seed 闇): ROM tile shows 煙; context 硝煙の中で/硝煙と","full"
"715","嚇","confirmed","visual/context 威嚇","full"
"751","既","confirmed","visual/context 既存","full"
"875","婚","confirmed","bitmap-corrected 2026-09-17 (seed 観): ROM tile shows 婚; context さんの婚約者な/姉の婚約者だ","full"
"973","省","confirmed","visual/context 省略/反省","full"
